"x" "y" "z"
"16482" 2.84 51.75 29.6039998054504
"16483" 2.84 51.76 28.293000125885
"16484" 2.84 51.77 30.4262501001358
"16485" 2.84 51.78 31.7290000915527
"16486" 2.84 51.79 31.1385000228882
"16487" 2.84 51.8 33.1459999084473
"16488" 2.84 51.81 33.8934999465942
"16489" 2.84 51.82 32.7762497663498
"16490" 2.84 51.83 30.9844997406006
"16491" 2.84 51.84 29.9859999656677
"16492" 2.84 51.85 30.1374998092651
"16493" 2.84 51.86 30.6539999961853
"16494" 2.84 51.87 31.6162497997284
"16495" 2.84 51.88 32.9664999961853
"16496" 2.84 51.89 31.9979998588562
"16497" 2.84 51.9 32.4559999465942
"16498" 2.84 51.91 33.3765000343323
"16499" 2.84 51.92 32.1799999475479
"16500" 2.84 51.93 33.5645000457764
"16501" 2.84 51.94 33.4625000953674
"16502" 2.84 51.95 33.3785000801086
"16503" 2.84 51.96 35.2245001792908
"16504" 2.84 51.97 35.1262500286102
"16505" 2.84 51.98 35.5745002746582
"16506" 2.84 51.99 32.3150001525879
"16507" 2.84 52 36.07649974823
"16508" 2.84 52.01 32.7690002441406
"16509" 2.84 52.02 35.1206252574921
"16510" 2.84 52.03 35.5690004348755
"16511" 2.84 52.04 34.3120001792908
"16512" 2.84 52.05 35.4724998474121
"16513" 2.85 50.77 NA
"16514" 2.85 50.78 NA
"16515" 2.85 50.79 NA
"16516" 2.85 50.8 NA
"16517" 2.85 50.81 NA
"16518" 2.85 50.82 NA
"16519" 2.85 50.83 NA
"16520" 2.85 50.84 NA
"16521" 2.85 50.85 NA
"16522" 2.85 50.86 NA
"16523" 2.85 50.87 NA
"16524" 2.85 50.88 NA
"16525" 2.85 50.89 NA
"16526" 2.85 50.9 NA
"16527" 2.85 50.91 NA
"16528" 2.85 50.92 NA
"16529" 2.85 50.93 NA
"16530" 2.85 50.94 NA
"16531" 2.85 50.95 NA
"16532" 2.85 50.96 NA
"16533" 2.85 50.97 NA
"16534" 2.85 50.98 NA
"16535" 2.85 50.99 NA
"16536" 2.85 51 NA
"16537" 2.85 51.01 NA
"16538" 2.85 51.02 NA
"16539" 2.85 51.03 NA
"16540" 2.85 51.04 NA
"16541" 2.85 51.05 NA
"16542" 2.85 51.06 NA
"16543" 2.85 51.07 NA
"16544" 2.85 51.08 NA
"16545" 2.85 51.09 NA
"16546" 2.85 51.1 NA
"16547" 2.85 51.11 NA
"16548" 2.85 51.12 NA
"16549" 2.85 51.13 NA
"16550" 2.85 51.14 NA
"16551" 2.85 51.15 NA
"16552" 2.85 51.16 NA
"16553" 2.85 51.17 NA
"16554" 2.85 51.18 NA
"16555" 2.85 51.19 NA
"16556" 2.85 51.2 NA
"16557" 2.85 51.21 5.06680000245571
"16558" 2.85 51.22 7.76800005435944
"16559" 2.85 51.23 4.09280002593994
"16560" 2.85 51.24 6.67599998474121
"16561" 2.85 51.25 9.02240001678467
"16562" 2.85 51.26 9.86200004577637
"16563" 2.85 51.27 8.11599996089935
"16564" 2.85 51.28 6.74440000534058
"16565" 2.85 51.29 6.47559999465942
"16566" 2.85 51.3 9.32320001602173
"16567" 2.85 51.31 11.2692000198364
"16568" 2.85 51.32 11.4909999847412
"16569" 2.85 51.33 9.93520008087158
"16570" 2.85 51.34 12.9171999359131
"16571" 2.85 51.35 18.5499999237061
"16572" 2.85 51.36 20.8291997528076
"16573" 2.85 51.37 20.1184997558594
"16574" 2.85 51.38 17.2787998962402
"16575" 2.85 51.39 12.7764000320435
"16576" 2.85 51.4 18.1035998916626
"16577" 2.85 51.41 19.9479999542236
"16578" 2.85 51.42 20.3700000762939
"16579" 2.85 51.43 20.7340001678467
"16580" 2.85 51.44 21.0420000457764
"16581" 2.85 51.45 17.4715998840332
"16582" 2.85 51.46 20.3323999023437
"16583" 2.85 51.47 24.3164999961853
"16584" 2.85 51.48 25.0128002166748
"16585" 2.85 51.49 26.1836000061035
"16586" 2.85 51.5 22.8239999389648
"16587" 2.85 51.51 19.2943997192383
"16588" 2.85 51.52 22.5949998855591
"16589" 2.85 51.53 25.5015998840332
"16590" 2.85 51.54 28.0163999938965
"16591" 2.85 51.55 29.6467998504639
"16592" 2.85 51.56 31.5811996459961
"16593" 2.85 51.57 33.915500164032
"16594" 2.85 51.58 29.0892000579834
"16595" 2.85 51.59 22.6708000183105
"16596" 2.85 51.6 24.452799987793
"16597" 2.85 51.61 29.6519998168945
"16598" 2.85 51.62 30.8439997673035
"16599" 2.85 51.63 31.5087995910645
"16600" 2.85 51.64 31.7415998077393
"16601" 2.85 51.65 31.4923999023437
"16602" 2.85 51.66 32.0595997619629
"16603" 2.85 51.67 32.5955001831055
"16604" 2.85 51.68 34.5411999511719
"16605" 2.85 51.69 35.446000213623
"16606" 2.85 51.7 33.7176000976563
"16607" 2.85 51.71 31.6504002380371
"16608" 2.85 51.72 29.9869998931885
"16609" 2.85 51.73 30.366799697876
"16610" 2.85 51.74 30.0420001220703
"16611" 2.85 51.75 30.3435999298096
"16612" 2.85 51.76 31.4012001037598
"16613" 2.85 51.77 30.121999835968
"16614" 2.85 51.78 30.8956001281738
"16615" 2.85 51.79 33.2740000915527
"16616" 2.85 51.8 33.0428000640869
"16617" 2.85 51.81 34.5559999084473
"16618" 2.85 51.82 34.155500125885
"16619" 2.85 51.83 32.94
"16620" 2.85 51.84 32.513999786377
"16621" 2.85 51.85 31.5291998291016
"16622" 2.85 51.86 31.8244000244141
"16623" 2.85 51.87 33.508000087738
"16624" 2.85 51.88 32.7580001068115
"16625" 2.85 51.89 33.9423998260498
"16626" 2.85 51.9 33.6591999816895
"16627" 2.85 51.91 32.947200088501
"16628" 2.85 51.92 33.6194999694824
"16629" 2.85 51.93 33.0983999633789
"16630" 2.85 51.94 32.9447998809814
"16631" 2.85 51.95 34.1988001251221
"16632" 2.85 51.96 34.0455999755859
"16633" 2.85 51.97 34.2019998550415
"16634" 2.85 51.98 34.5843998718262
"16635" 2.85 51.99 32.1779999542236
"16636" 2.85 52 38.0304002380371
"16637" 2.85 52.01 30.157200012207
"16638" 2.85 52.02 35.7795001983643
"16639" 2.85 52.03 36.2207996368408
"16640" 2.85 52.04 33.8111999511719
"16641" 2.85 52.05 33.7039993286133
"16642" 2.86 50.77 NA
"16643" 2.86 50.78 NA
"16644" 2.86 50.79 NA
"16645" 2.86 50.8 NA
"16646" 2.86 50.81 NA
"16647" 2.86 50.82 NA
"16648" 2.86 50.83 NA
"16649" 2.86 50.84 NA
"16650" 2.86 50.85 NA
"16651" 2.86 50.86 NA
"16652" 2.86 50.87 NA
"16653" 2.86 50.88 NA
"16654" 2.86 50.89 NA
"16655" 2.86 50.9 NA
"16656" 2.86 50.91 NA
"16657" 2.86 50.92 NA
"16658" 2.86 50.93 NA
"16659" 2.86 50.94 NA
"16660" 2.86 50.95 NA
"16661" 2.86 50.96 NA
"16662" 2.86 50.97 NA
"16663" 2.86 50.98 NA
"16664" 2.86 50.99 NA
"16665" 2.86 51 NA
"16666" 2.86 51.01 NA
"16667" 2.86 51.02 NA
"16668" 2.86 51.03 NA
"16669" 2.86 51.04 NA
"16670" 2.86 51.05 NA
"16671" 2.86 51.06 NA
"16672" 2.86 51.07 NA
"16673" 2.86 51.08 NA
"16674" 2.86 51.09 NA
"16675" 2.86 51.1 NA
"16676" 2.86 51.11 NA
"16677" 2.86 51.12 NA
"16678" 2.86 51.13 NA
"16679" 2.86 51.14 NA
"16680" 2.86 51.15 NA
"16681" 2.86 51.16 NA
"16682" 2.86 51.17 NA
"16683" 2.86 51.18 NA
"16684" 2.86 51.19 NA
"16685" 2.86 51.2 NA
"16686" 2.86 51.21 NA
"16687" 2.86 51.22 7.14949996471405
"16688" 2.86 51.23 5.04159997940063
"16689" 2.86 51.24 6.09159997940063
"16690" 2.86 51.25 8.54479997634888
"16691" 2.86 51.26 9.86439990997314
"16692" 2.86 51.27 8.80000004768372
"16693" 2.86 51.28 7.91119998931885
"16694" 2.86 51.29 7.11840002059937
"16695" 2.86 51.3 8.20759998321533
"16696" 2.86 51.31 10.7223999786377
"16697" 2.86 51.32 12.3545000553131
"16698" 2.86 51.33 11.7111999893188
"16699" 2.86 51.34 11.1739999389648
"16700" 2.86 51.35 16.1408000564575
"16701" 2.86 51.36 20.7632000732422
"16702" 2.86 51.37 20.4655000686646
"16703" 2.86 51.38 19.4140000534058
"16704" 2.86 51.39 12.5304000473022
"16705" 2.86 51.4 16.0544000244141
"16706" 2.86 51.41 19.4611999511719
"16707" 2.86 51.42 20.4130000114441
"16708" 2.86 51.43 23.0315998840332
"16709" 2.86 51.44 23.0404000854492
"16710" 2.86 51.45 18.7919998931885
"16711" 2.86 51.46 18.7744000244141
"16712" 2.86 51.47 23.6059999465942
"16713" 2.86 51.48 26.2508002471924
"16714" 2.86 51.49 26.678399810791
"16715" 2.86 51.5 25.2168000030518
"16716" 2.86 51.51 17.3847999954224
"16717" 2.86 51.52 20.2885001182556
"16718" 2.86 51.53 23.821199798584
"16719" 2.86 51.54 26.5496000671387
"16720" 2.86 51.55 28.7312000274658
"16721" 2.86 51.56 31.6059999847412
"16722" 2.86 51.57 35.2104995727539
"16723" 2.86 51.58 32.5859998321533
"16724" 2.86 51.59 24.6883999633789
"16725" 2.86 51.6 22.5567999267578
"16726" 2.86 51.61 26.9515998077393
"16727" 2.86 51.62 30.4055003166199
"16728" 2.86 51.63 31.937200012207
"16729" 2.86 51.64 30.9359999847412
"16730" 2.86 51.65 31.3879998779297
"16731" 2.86 51.66 29.7331999206543
"16732" 2.86 51.67 30.6105001449585
"16733" 2.86 51.68 32.3420001220703
"16734" 2.86 51.69 31.5919997406006
"16735" 2.86 51.7 33.4764000701904
"16736" 2.86 51.71 32.9348001098633
"16737" 2.86 51.72 31.1740000724792
"16738" 2.86 51.73 31.5771996307373
"16739" 2.86 51.74 30.5768001556396
"16740" 2.86 51.75 30.9443999481201
"16741" 2.86 51.76 31.1659999847412
"16742" 2.86 51.77 30.2420000076294
"16743" 2.86 51.78 32.8640000152588
"16744" 2.86 51.79 31.645599822998
"16745" 2.86 51.8 33.192799911499
"16746" 2.86 51.81 33.1079998016357
"16747" 2.86 51.82 33.6384997367859
"16748" 2.86 51.83 34.1091996765137
"16749" 2.86 51.84 32.1484003448486
"16750" 2.86 51.85 33.0135997009277
"16751" 2.86 51.86 31.0852000427246
"16752" 2.86 51.87 31.8779999732971
"16753" 2.86 51.88 33.1512003326416
"16754" 2.86 51.89 33.8123997497559
"16755" 2.86 51.9 32.9984001159668
"16756" 2.86 51.91 35.9603998565674
"16757" 2.86 51.92 33.4830002784729
"16758" 2.86 51.93 34.0695999908447
"16759" 2.86 51.94 33.7424000549316
"16760" 2.86 51.95 33.0460001373291
"16761" 2.86 51.96 33.9536001586914
"16762" 2.86 51.97 33.2674993515015
"16763" 2.86 51.98 33.8132000732422
"16764" 2.86 51.99 35.1808002471924
"16765" 2.86 52 36.518399887085
"16766" 2.86 52.01 32.0627998352051
"16767" 2.86 52.02 36.6750000953674
"16768" 2.86 52.03 33.4475998687744
"16769" 2.86 52.04 33.5811998748779
"16770" 2.86 52.05 35.9879997253418
"16771" 2.87 50.77 NA
"16772" 2.87 50.78 NA
"16773" 2.87 50.79 NA
"16774" 2.87 50.8 NA
"16775" 2.87 50.81 NA
"16776" 2.87 50.82 NA
"16777" 2.87 50.83 NA
"16778" 2.87 50.84 NA
"16779" 2.87 50.85 NA
"16780" 2.87 50.86 NA
"16781" 2.87 50.87 NA
"16782" 2.87 50.88 NA
"16783" 2.87 50.89 NA
"16784" 2.87 50.9 NA
"16785" 2.87 50.91 NA
"16786" 2.87 50.92 NA
"16787" 2.87 50.93 NA
"16788" 2.87 50.94 NA
"16789" 2.87 50.95 NA
"16790" 2.87 50.96 NA
"16791" 2.87 50.97 NA
"16792" 2.87 50.98 NA
"16793" 2.87 50.99 NA
"16794" 2.87 51 NA
"16795" 2.87 51.01 NA
"16796" 2.87 51.02 NA
"16797" 2.87 51.03 NA
"16798" 2.87 51.04 NA
"16799" 2.87 51.05 NA
"16800" 2.87 51.06 NA
"16801" 2.87 51.07 NA
"16802" 2.87 51.08 NA
"16803" 2.87 51.09 NA
"16804" 2.87 51.1 NA
"16805" 2.87 51.11 NA
"16806" 2.87 51.12 NA
"16807" 2.87 51.13 NA
"16808" 2.87 51.14 NA
"16809" 2.87 51.15 NA
"16810" 2.87 51.16 NA
"16811" 2.87 51.17 NA
"16812" 2.87 51.18 NA
"16813" 2.87 51.19 NA
"16814" 2.87 51.2 NA
"16815" 2.87 51.21 NA
"16816" 2.87 51.22 5.3335000500083
"16817" 2.87 51.23 6.39399998664856
"16818" 2.87 51.24 5.45640003204346
"16819" 2.87 51.25 7.99959993362427
"16820" 2.87 51.26 9.60920009613037
"16821" 2.87 51.27 9.53149991035461
"16822" 2.87 51.28 8.25840003967285
"16823" 2.87 51.29 8.10440000534058
"16824" 2.87 51.3 8.09160005569458
"16825" 2.87 51.31 9.63839992523193
"16826" 2.87 51.32 11.9374999046326
"16827" 2.87 51.33 12.9815999603271
"16828" 2.87 51.34 11.6879999542236
"16829" 2.87 51.35 13.4436000442505
"16830" 2.87 51.36 19.315599822998
"16831" 2.87 51.37 20.6444999694824
"16832" 2.87 51.38 20.0364001464844
"16833" 2.87 51.39 15.4996001434326
"16834" 2.87 51.4 14.4207999801636
"16835" 2.87 51.41 18.0760000991821
"16836" 2.87 51.42 22.1090001106262
"16837" 2.87 51.43 23.9996000671387
"16838" 2.87 51.44 23.8948001098633
"16839" 2.87 51.45 20.1275998687744
"16840" 2.87 51.46 18.0019998931885
"16841" 2.87 51.47 21.6879999160767
"16842" 2.87 51.48 26.4207999420166
"16843" 2.87 51.49 27.4651997375488
"16844" 2.87 51.5 26.7012000274658
"16845" 2.87 51.51 17.9452000427246
"16846" 2.87 51.52 18.3809998512268
"16847" 2.87 51.53 21.3244000244141
"16848" 2.87 51.54 24.9076000976562
"16849" 2.87 51.55 27.2223998260498
"16850" 2.87 51.56 29.8596000671387
"16851" 2.87 51.57 31.9105000495911
"16852" 2.87 51.58 32.4975996398926
"16853" 2.87 51.59 28.2808001708984
"16854" 2.87 51.6 20.4268000030518
"16855" 2.87 51.61 24.4463999938965
"16856" 2.87 51.62 29.0629999160767
"16857" 2.87 51.63 30.8651997375488
"16858" 2.87 51.64 31.0003997039795
"16859" 2.87 51.65 30.2148000335693
"16860" 2.87 51.66 29.2368000793457
"16861" 2.87 51.67 29.8189999580383
"16862" 2.87 51.68 28.9080001831055
"16863" 2.87 51.69 30.3351999664307
"16864" 2.87 51.7 30.6587998962402
"16865" 2.87 51.71 31.7980000305176
"16866" 2.87 51.72 31.9075001716614
"16867" 2.87 51.73 30.7588000488281
"16868" 2.87 51.74 31.4663999938965
"16869" 2.87 51.75 30.7868001556397
"16870" 2.87 51.76 31.1780002593994
"16871" 2.87 51.77 31.5080001831055
"16872" 2.87 51.78 29.7455999755859
"16873" 2.87 51.79 34.1224002075195
"16874" 2.87 51.8 31.7351997375488
"16875" 2.87 51.81 33.2599996948242
"16876" 2.87 51.82 33.4420001029968
"16877" 2.87 51.83 33.4903997802734
"16878" 2.87 51.84 31.6996000671387
"16879" 2.87 51.85 31.378800201416
"16880" 2.87 51.86 31.2620001220703
"16881" 2.87 51.87 32.1959999084473
"16882" 2.87 51.88 31.9736001586914
"16883" 2.87 51.89 32.5000000762939
"16884" 2.87 51.9 34.8079998016357
"16885" 2.87 51.91 33.1704001617432
"16886" 2.87 51.92 33.6805000305176
"16887" 2.87 51.93 33.621199798584
"16888" 2.87 51.94 34.3915999603271
"16889" 2.87 51.95 34.7175999450684
"16890" 2.87 51.96 33.8095999145508
"16891" 2.87 51.97 33.9909996986389
"16892" 2.87 51.98 34.234400100708
"16893" 2.87 51.99 38.14880027771
"16894" 2.87 52 33.4643997955322
"16895" 2.87 52.01 34.5128002166748
"16896" 2.87 52.02 35.1969999313354
"16897" 2.87 52.03 33.1263999938965
"16898" 2.87 52.04 32.9504002380371
"16899" 2.87 52.05 33.5620002746582
"16900" 2.88 50.77 NA
"16901" 2.88 50.78 NA
"16902" 2.88 50.79 NA
"16903" 2.88 50.8 NA
"16904" 2.88 50.81 NA
"16905" 2.88 50.82 NA
"16906" 2.88 50.83 NA
"16907" 2.88 50.84 NA
"16908" 2.88 50.85 NA
"16909" 2.88 50.86 NA
"16910" 2.88 50.87 NA
"16911" 2.88 50.88 NA
"16912" 2.88 50.89 NA
"16913" 2.88 50.9 NA
"16914" 2.88 50.91 NA
"16915" 2.88 50.92 NA
"16916" 2.88 50.93 NA
"16917" 2.88 50.94 NA
"16918" 2.88 50.95 NA
"16919" 2.88 50.96 NA
"16920" 2.88 50.97 NA
"16921" 2.88 50.98 NA
"16922" 2.88 50.99 NA
"16923" 2.88 51 NA
"16924" 2.88 51.01 NA
"16925" 2.88 51.02 NA
"16926" 2.88 51.03 NA
"16927" 2.88 51.04 NA
"16928" 2.88 51.05 NA
"16929" 2.88 51.06 NA
"16930" 2.88 51.07 NA
"16931" 2.88 51.08 NA
"16932" 2.88 51.09 NA
"16933" 2.88 51.1 NA
"16934" 2.88 51.11 NA
"16935" 2.88 51.12 NA
"16936" 2.88 51.13 NA
"16937" 2.88 51.14 NA
"16938" 2.88 51.15 NA
"16939" 2.88 51.16 NA
"16940" 2.88 51.17 NA
"16941" 2.88 51.18 NA
"16942" 2.88 51.19 NA
"16943" 2.88 51.2 NA
"16944" 2.88 51.21 NA
"16945" 2.88 51.22 NA
"16946" 2.88 51.23 6.96559997558594
"16947" 2.88 51.24 5.2231999874115
"16948" 2.88 51.25 7.4056000328064
"16949" 2.88 51.26 8.99200008392334
"16950" 2.88 51.27 9.73049993515015
"16951" 2.88 51.28 7.53760002136231
"16952" 2.88 51.29 7.11720003128052
"16953" 2.88 51.3 7.79639999389648
"16954" 2.88 51.31 8.86520004272461
"16955" 2.88 51.32 10.6954999923706
"16956" 2.88 51.33 12.7615999984741
"16957" 2.88 51.34 13.2915999603271
"16958" 2.88 51.35 12.6880000686646
"16959" 2.88 51.36 16.7251999282837
"16960" 2.88 51.37 20.5504999160767
"16961" 2.88 51.38 19.662799987793
"16962" 2.88 51.39 17.6428000640869
"16963" 2.88 51.4 14.6048000335693
"16964" 2.88 51.41 16.3551999664307
"16965" 2.88 51.42 20.4989999771118
"16966" 2.88 51.43 23.505599899292
"16967" 2.88 51.44 24.9836001586914
"16968" 2.88 51.45 21.9855999755859
"16969" 2.88 51.46 17.8331999969482
"16970" 2.88 51.47 19.8994998931885
"16971" 2.88 51.48 23.7787999725342
"16972" 2.88 51.49 27.142799987793
"16973" 2.88 51.5 26.9927997589111
"16974" 2.88 51.51 19.1260000228882
"16975" 2.88 51.52 17.1640000343323
"16976" 2.88 51.53 19.217200088501
"16977" 2.88 51.54 22.4067999267578
"16978" 2.88 51.55 25.3040000152588
"16979" 2.88 51.56 28.1643999481201
"16980" 2.88 51.57 29.4989999771118
"16981" 2.88 51.58 31.7103999328613
"16982" 2.88 51.59 31.9047998046875
"16983" 2.88 51.6 21.147200012207
"16984" 2.88 51.61 21.3539999389648
"16985" 2.88 51.62 26.0614999771118
"16986" 2.88 51.63 29.7740000152588
"16987" 2.88 51.64 30.3976001739502
"16988" 2.88 51.65 30.9563999176025
"16989" 2.88 51.66 30.0071999359131
"16990" 2.88 51.67 29.1579998016357
"16991" 2.88 51.68 27.0064000701904
"16992" 2.88 51.69 28.4020001983643
"16993" 2.88 51.7 29.93119972229
"16994" 2.88 51.71 30.1151999664307
"16995" 2.88 51.72 30.0924999237061
"16996" 2.88 51.73 30.6324001312256
"16997" 2.88 51.74 30.0492001342773
"16998" 2.88 51.75 30.678800201416
"16999" 2.88 51.76 30.2704000854492
"17000" 2.88 51.77 30.5239999771118
"17001" 2.88 51.78 31.4991997528076
"17002" 2.88 51.79 30.68
"17003" 2.88 51.8 32.2575998687744
"17004" 2.88 51.81 31.7736001586914
"17005" 2.88 51.82 32.3589999198914
"17006" 2.88 51.83 31.9975998687744
"17007" 2.88 51.84 32.1835999298096
"17008" 2.88 51.85 31.0360001373291
"17009" 2.88 51.86 30.4912000274658
"17010" 2.88 51.87 30.2375
"17011" 2.88 51.88 30.3100000762939
"17012" 2.88 51.89 32.6972003173828
"17013" 2.88 51.9 32.6580000305176
"17014" 2.88 51.91 33.1764000701904
"17015" 2.88 51.92 32.9710000038147
"17016" 2.88 51.93 34.8063999938965
"17017" 2.88 51.94 33.7204002380371
"17018" 2.88 51.95 34.3148000335693
"17019" 2.88 51.96 35.5936001586914
"17020" 2.88 51.97 33.9474999427795
"17021" 2.88 51.98 36.7043997192383
"17022" 2.88 51.99 37.843999786377
"17023" 2.88 52 33.6019999694824
"17024" 2.88 52.01 38.5855999755859
"17025" 2.88 52.02 33.4064997673035
"17026" 2.88 52.03 34.8024003601074
"17027" 2.88 52.04 33.3999996948242
"17028" 2.88 52.05 37.0200004577637
"17029" 2.89 50.77 NA
"17030" 2.89 50.78 NA
"17031" 2.89 50.79 NA
"17032" 2.89 50.8 NA
"17033" 2.89 50.81 NA
"17034" 2.89 50.82 NA
"17035" 2.89 50.83 NA
"17036" 2.89 50.84 NA
"17037" 2.89 50.85 NA
"17038" 2.89 50.86 NA
"17039" 2.89 50.87 NA
"17040" 2.89 50.88 NA
"17041" 2.89 50.89 NA
"17042" 2.89 50.9 NA
"17043" 2.89 50.91 NA
"17044" 2.89 50.92 NA
"17045" 2.89 50.93 NA
"17046" 2.89 50.94 NA
"17047" 2.89 50.95 NA
"17048" 2.89 50.96 NA
"17049" 2.89 50.97 NA
"17050" 2.89 50.98 NA
"17051" 2.89 50.99 NA
"17052" 2.89 51 NA
"17053" 2.89 51.01 NA
"17054" 2.89 51.02 NA
"17055" 2.89 51.03 NA
"17056" 2.89 51.04 NA
"17057" 2.89 51.05 NA
"17058" 2.89 51.06 NA
"17059" 2.89 51.07 NA
"17060" 2.89 51.08 NA
"17061" 2.89 51.09 NA
"17062" 2.89 51.1 NA
"17063" 2.89 51.11 NA
"17064" 2.89 51.12 NA
"17065" 2.89 51.13 NA
"17066" 2.89 51.14 NA
"17067" 2.89 51.15 NA
"17068" 2.89 51.16 NA
"17069" 2.89 51.17 NA
"17070" 2.89 51.18 NA
"17071" 2.89 51.19 NA
"17072" 2.89 51.2 NA
"17073" 2.89 51.21 NA
"17074" 2.89 51.22 NA
"17075" 2.89 51.23 NA
"17076" 2.89 51.24 6.15400002002716
"17077" 2.89 51.25 7.07799997329712
"17078" 2.89 51.26 8.67550003528595
"17079" 2.89 51.27 9.375
"17080" 2.89 51.28 7.61050000190735
"17081" 2.89 51.29 6.47300000190735
"17082" 2.89 51.3 7.53699998855591
"17083" 2.89 51.31 8.61000008583069
"17084" 2.89 51.32 9.64125001430511
"17085" 2.89 51.33 11.8820000171661
"17086" 2.89 51.34 13.4880000114441
"17087" 2.89 51.35 13.2520000457764
"17088" 2.89 51.36 14.8730000019073
"17089" 2.89 51.37 19.196875333786
"17090" 2.89 51.38 19.2085000991821
"17091" 2.89 51.39 17.3534998893738
"17092" 2.89 51.4 16.4175000667572
"17093" 2.89 51.41 15.4310000419617
"17094" 2.89 51.42 19.1656249761581
"17095" 2.89 51.43 24.3254999160767
"17096" 2.89 51.44 28.2519999504089
"17097" 2.89 51.45 24.5060000419617
"17098" 2.89 51.46 18.7039999961853
"17099" 2.89 51.47 19.1918749809265
"17100" 2.89 51.48 23.5474998474121
"17101" 2.89 51.49 27.5325001716614
"17102" 2.89 51.5 28.3085000038147
"17103" 2.89 51.51 19.9119999885559
"17104" 2.89 51.52 16.5375000834465
"17105" 2.89 51.53 18.3354999542236
"17106" 2.89 51.54 21.0074999809265
"17107" 2.89 51.55 23.9785000801086
"17108" 2.89 51.56 26.7569999694824
"17109" 2.89 51.57 28.9668749570847
"17110" 2.89 51.58 31.1064998626709
"17111" 2.89 51.59 33.7339998245239
"17112" 2.89 51.6 24.1279998779297
"17113" 2.89 51.61 19.3234998703003
"17114" 2.89 51.62 23.2975000143051
"17115" 2.89 51.63 27.0570000648499
"17116" 2.89 51.64 29.414999961853
"17117" 2.89 51.65 30.0345000267029
"17118" 2.89 51.66 28.830500125885
"17119" 2.89 51.67 27.7350000143051
"17120" 2.89 51.68 27.3485000610352
"17121" 2.89 51.69 27.7739999771118
"17122" 2.89 51.7 29.206999874115
"17123" 2.89 51.71 30.2600001335144
"17124" 2.89 51.72 29.5074998140335
"17125" 2.89 51.73 29.8465002059937
"17126" 2.89 51.74 29.3529999732971
"17127" 2.89 51.75 29.731999874115
"17128" 2.89 51.76 30.623999786377
"17129" 2.89 51.77 30.7168751955032
"17130" 2.89 51.78 30.8034998893738
"17131" 2.89 51.79 31.1559999465942
"17132" 2.89 51.8 31.3509999275208
"17133" 2.89 51.81 33.1270002365112
"17134" 2.89 51.82 33.1393749713898
"17135" 2.89 51.83 32.8169998168945
"17136" 2.89 51.84 32.1840002059937
"17137" 2.89 51.85 30.953999710083
"17138" 2.89 51.86 30.6895001411438
"17139" 2.89 51.87 30.6381248235703
"17140" 2.89 51.88 30.277499961853
"17141" 2.89 51.89 30.7989998817444
"17142" 2.89 51.9 31.2479997634888
"17143" 2.89 51.91 32.8380001068115
"17144" 2.89 51.92 33.4756251573563
"17145" 2.89 51.93 32.3554999351501
"17146" 2.89 51.94 34.7695002555847
"17147" 2.89 51.95 33.6650002479553
"17148" 2.89 51.96 34.3905000686646
"17149" 2.89 51.97 33.9218745231628
"17150" 2.89 51.98 36.4585000038147
"17151" 2.89 51.99 39.4810005187988
"17152" 2.89 52 34.4189999580383
"17153" 2.89 52.01 37.9355003356934
"17154" 2.89 52.02 32.5693749189377
"17155" 2.89 52.03 35.2084999084473
"17156" 2.89 52.04 33.7820001602173
"17157" 2.89 52.05 37.539999961853
"17158" 2.9 50.77 NA
"17159" 2.9 50.78 NA
"17160" 2.9 50.79 NA
"17161" 2.9 50.8 NA
"17162" 2.9 50.81 NA
"17163" 2.9 50.82 NA
"17164" 2.9 50.83 NA
"17165" 2.9 50.84 NA
"17166" 2.9 50.85 NA
"17167" 2.9 50.86 NA
"17168" 2.9 50.87 NA
"17169" 2.9 50.88 NA
"17170" 2.9 50.89 NA
"17171" 2.9 50.9 NA
"17172" 2.9 50.91 NA
"17173" 2.9 50.92 NA
"17174" 2.9 50.93 NA
"17175" 2.9 50.94 NA
"17176" 2.9 50.95 NA
"17177" 2.9 50.96 NA
"17178" 2.9 50.97 NA
"17179" 2.9 50.98 NA
"17180" 2.9 50.99 NA
"17181" 2.9 51 NA
"17182" 2.9 51.01 NA
"17183" 2.9 51.02 NA
"17184" 2.9 51.03 NA
"17185" 2.9 51.04 NA
"17186" 2.9 51.05 NA
"17187" 2.9 51.06 NA
"17188" 2.9 51.07 NA
"17189" 2.9 51.08 NA
"17190" 2.9 51.09 NA
"17191" 2.9 51.1 NA
"17192" 2.9 51.11 NA
"17193" 2.9 51.12 NA
"17194" 2.9 51.13 NA
"17195" 2.9 51.14 NA
"17196" 2.9 51.15 NA
"17197" 2.9 51.16 NA
"17198" 2.9 51.17 NA
"17199" 2.9 51.18 NA
"17200" 2.9 51.19 NA
"17201" 2.9 51.2 NA
"17202" 2.9 51.21 NA
"17203" 2.9 51.22 NA
"17204" 2.9 51.23 NA
"17205" 2.9 51.24 6.71280002593994
"17206" 2.9 51.25 6.93040004730225
"17207" 2.9 51.26 8.16160001754761
"17208" 2.9 51.27 8.74899997711182
"17209" 2.9 51.28 8.20120000839233
"17210" 2.9 51.29 5.79759998321533
"17211" 2.9 51.3 7.10559997558594
"17212" 2.9 51.31 8.20680000305176
"17213" 2.9 51.32 9.1079999923706
"17214" 2.9 51.33 10.5671999740601
"17215" 2.9 51.34 12.9108000946045
"17216" 2.9 51.35 13.6503999328613
