"Deployment_fk"	"Time"	"Species"	"Milliseconds"	"Number_clicks_filtered"	"Number_clicks_total"	"Lost_minutes"	"Recorded"	"Dpm"	"Dp10m"	"Station"	"Latitude"	"Longitude"	"Mooring_type"	"Receiver"
2590	2016-10-03 18:00:00	"NBHF"	4943	169	227870	48	60	6	3	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-03 18:00:00	"NBHF"	0	0	81354	1	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-03 19:00:00	"NBHF"	3606	82	9270	0	60	9	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-03 19:00:00	"NBHF"	0	0	92899	3	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-10-03 19:00:00	"NBHF"	1028	39	216111	40	60	3	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-03 19:00:00	"NBHF"	0	0	116062	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-03 19:00:00	"NBHF"	55111	1543	77976	1	60	17	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-03 19:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-03 20:00:00	"NBHF"	0	0	118019	2	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-03 20:00:00	"NBHF"	119	23	206005	30	60	1	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-03 20:00:00	"NBHF"	0	0	39348	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-03 20:00:00	"NBHF"	18368	1006	95032	0	60	24	5	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-03 20:00:00	"NBHF"	11148	290	10749	0	60	8	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-03 20:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-03 21:00:00	"NBHF"	0	0	8134	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-03 21:00:00	"NBHF"	0	0	190422	27	58	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-03 21:00:00	"NBHF"	0	0	58217	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-03 21:00:00	"NBHF"	0	0	142900	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-03 21:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-03 21:00:00	"NBHF"	17925	405	122204	0	60	7	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-10-03 22:00:00	"NBHF"	0	0	187263	15	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-10-03 22:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-03 22:00:00	"NBHF"	1200	7	8227	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-03 22:00:00	"NBHF"	27857	537	61073	0	60	17	6	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-03 22:00:00	"NBHF"	4271	84	147814	2	60	2	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-03 22:00:00	"NBHF"	23481	730	139516	4	60	17	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-03 23:00:00	"NBHF"	1152	20	151154	17	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-03 23:00:00	"NBHF"	783	33	7520	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-03 23:00:00	"NBHF"	12982	410	158564	6	60	11	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-10-03 23:00:00	"NBHF"	0	0	212446	31	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-10-03 23:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-03 23:00:00	"NBHF"	0	0	93371	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-04 00:00:00	"NBHF"	0	0	11563	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 00:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-04 00:00:00	"NBHF"	0	0	70370	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 00:00:00	"NBHF"	0	0	187990	27	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-10-04 00:00:00	"NBHF"	6562	167	127770	7	60	4	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-04 00:00:00	"NBHF"	5529	121	47896	1	60	3	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 01:00:00	"NBHF"	340	51	46619	0	60	3	2	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 01:00:00	"NBHF"	2843	77	77570	0	60	3	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-10-04 01:00:00	"NBHF"	0	0	199340	29	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-04 01:00:00	"NBHF"	9334	237	217989	43	60	2	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-04 01:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-04 01:00:00	"NBHF"	1801	121	12289	0	60	7	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-04 02:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-04 02:00:00	"NBHF"	0	0	77282	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 02:00:00	"NBHF"	1070	55	8778	0	60	5	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-04 02:00:00	"NBHF"	0	0	41524	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 02:00:00	"NBHF"	0	0	142959	5	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-10-04 02:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-10-04 03:00:00	"NBHF"	0	0	126752	3	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 03:00:00	"NBHF"	0	0	45995	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-04 03:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 03:00:00	"NBHF"	0	0	166563	20	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-04 03:00:00	"NBHF"	0	0	53616	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 03:00:00	"NBHF"	221	7	5488	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-04 04:00:00	"NBHF"	0	0	38063	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 04:00:00	"NBHF"	1302	32	43651	0	60	2	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 04:00:00	"NBHF"	24575	1756	12978	0	60	24	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 04:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 04:00:00	"NBHF"	0	0	58265	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-10-04 04:00:00	"NBHF"	1075	77	167329	11	60	5	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-10-04 05:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-10-04 05:00:00	"NBHF"	912	34	210069	29	60	3	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-04 05:00:00	"NBHF"	0	0	85496	1	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-04 05:00:00	"NBHF"	4001	238	8367	0	60	12	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-04 05:00:00	"NBHF"	0	0	52040	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 05:00:00	"NBHF"	0	0	139732	8	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-04 06:00:00	"NBHF"	1460	89	157304	4	60	4	2	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-10-04 06:00:00	"NBHF"	0	0	213153	30	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-10-04 06:00:00	"NBHF"	0	0	154509	11	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-04 06:00:00	"NBHF"	0	0	88692	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-04 06:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-04 06:00:00	"NBHF"	211	7	9705	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 07:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-04 07:00:00	"NBHF"	0	0	73951	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-04 07:00:00	"NBHF"	63	7	203976	31	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 07:00:00	"NBHF"	0	0	106373	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-04 07:00:00	"NBHF"	966	6	8349	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 07:00:00	"NBHF"	0	0	216753	40	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 08:00:00	"NBHF"	0	0	72701	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 08:00:00	"NBHF"	0	0	177380	21	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2588	2016-10-04 08:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 08:00:00	"NBHF"	0	0	227617	41	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-04 08:00:00	"NBHF"	0	0	77352	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 08:00:00	"NBHF"	0	0	6377	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-04 09:00:00	"NBHF"	0	0	150177	11	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 09:00:00	"NBHF"	0	0	98902	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 09:00:00	"NBHF"	0	0	170858	16	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-10-04 09:00:00	"NBHF"	0	0	9327	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 09:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-04 09:00:00	"NBHF"	0	0	92077	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-04 10:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-04 10:00:00	"NBHF"	2973	59	10483	0	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 10:00:00	"NBHF"	0	0	164376	13	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 10:00:00	"NBHF"	0	0	100223	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-04 10:00:00	"NBHF"	0	0	153478	5	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-04 10:00:00	"NBHF"	0	0	96014	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2590	2016-10-04 11:00:00	"NBHF"	0	0	202927	25	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-10-04 11:00:00	"NBHF"	168	16	110183	0	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 11:00:00	"NBHF"	2158	88	12035	0	60	6	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 11:00:00	"NBHF"	243	37	245700	60	60	3	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 11:00:00	"NBHF"	0	0	173302	22	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 11:00:00	"NBHF"	0	0	80269	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 12:00:00	"NBHF"	0	0	102767	2	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-10-04 12:00:00	"NBHF"	0	0	84279	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-04 12:00:00	"NBHF"	0	0	70525	5	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-04 12:00:00	"NBHF"	126	20	245349	59	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-04 12:00:00	"NBHF"	0	0	38612	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-04 12:00:00	"NBHF"	0	0	7751	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2591	2016-10-04 13:00:00	"NBHF"	588	90	7624	0	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 13:00:00	"NBHF"	331	28	142726	12	60	2	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 13:00:00	"NBHF"	15658	226	33147	0	60	6	2	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 13:00:00	"NBHF"	0	0	80872	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-04 13:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 13:00:00	"NBHF"	0	0	113166	13	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-04 14:00:00	"NBHF"	549	19	94571	1	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-04 14:00:00	"NBHF"	0	0	218786	40	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 14:00:00	"NBHF"	4929	115	31636	0	60	3	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-04 14:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2590	2016-10-04 14:00:00	"NBHF"	2090	83	125782	3	60	4	2	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-10-04 14:00:00	"NBHF"	742	26	7846	0	60	2	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-04 15:00:00	"NBHF"	0	0	125622	8	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-04 15:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-04 15:00:00	"NBHF"	0	0	25608	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 15:00:00	"NBHF"	61	12	85468	0	60	2	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 15:00:00	"NBHF"	8599	771	14948	0	60	22	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 15:00:00	"NBHF"	8033	401	119992	4	60	10	3	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2554	2016-10-04 16:00:00	"NBHF"	0	0	81645	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 16:00:00	"NBHF"	1243	58	6170	0	60	6	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-04 16:00:00	"NBHF"	0	0	42132	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-04 16:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 16:00:00	"NBHF"	0	0	94149	0	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-10-04 16:00:00	"NBHF"	4276	295	188005	22	60	8	4	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2590	2016-10-04 17:00:00	"NBHF"	730	33	201772	31	60	3	3	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2591	2016-10-04 17:00:00	"NBHF"	3276	177	6664	0	60	11	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-04 17:00:00	"NBHF"	1494	35	100874	2	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-04 17:00:00	"NBHF"	0	0	64421	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-04 17:00:00	"NBHF"	758	14	95680	3	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-04 17:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-04 18:00:00	"NBHF"	7095	238	161368	17	60	5	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-04 18:00:00	"NBHF"	2591	96	245700	60	60	4	3	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-04 18:00:00	"NBHF"	4812	185	217597	44	60	6	3	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2590	2016-10-04 18:00:00	"NBHF"	296	62	194098	28	60	2	1	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 18:00:00	"NBHF"	0	0	71578	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-04 18:00:00	"NBHF"	2037	178	6116	0	60	8	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-04 19:00:00	"NBHF"	42	16	245700	60	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-04 19:00:00	"NBHF"	0	0	206481	28	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-04 19:00:00	"NBHF"	0	0	97702	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2590	2016-10-04 19:00:00	"NBHF"	0	0	192617	24	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-04 19:00:00	"NBHF"	728	31	232584	48	60	2	2	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-04 19:00:00	"NBHF"	67447	4293	22760	1	60	34	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-04 20:00:00	"NBHF"	2996	64	161026	7	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-04 20:00:00	"NBHF"	0	0	114356	2	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-04 20:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-04 20:00:00	"NBHF"	0	0	3839	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 20:00:00	"NBHF"	0	0	235809	53	60	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2585	2016-10-04 20:00:00	"NBHF"	0	0	243281	53	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-04 21:00:00	"NBHF"	0	0	4848	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2590	2016-10-04 21:00:00	"NBHF"	0	0	97108	9	31	0	0	"bpns-Lottobuoy"	51.5666667	2.983333	"surface-buoy"	"POD-2422"
2587	2016-10-04 21:00:00	"NBHF"	0	0	122682	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-04 21:00:00	"NBHF"	0	0	242621	57	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-04 21:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-04 21:00:00	"NBHF"	0	0	206090	26	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-04 22:00:00	"NBHF"	0	0	6341	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-04 22:00:00	"NBHF"	0	0	204829	26	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-04 22:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-04 22:00:00	"NBHF"	0	0	112591	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-04 22:00:00	"NBHF"	0	0	238271	52	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-04 23:00:00	"NBHF"	0	0	5726	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-04 23:00:00	"NBHF"	2421	30	230300	49	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-04 23:00:00	"NBHF"	0	0	98221	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-04 23:00:00	"NBHF"	11414	319	191964	24	60	8	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
